"millis,stamp,datetime,motion,,,,"
"16538999,1343113213, 2012/7/24 7:0:13, Inactive,41114,0.29181713,0.22931713,7/24/2012 5:30"
"16540000,1343113214, 2012/7/24 7:0:14, Inactive,41114,0.291828704,0.229328704,7/24/2012 5:30"
"16540999,1343113215, 2012/7/24 7:0:15, Inactive,41114,0.291840278,0.229340278,7/24/2012 5:30"
"16541999,1343113216, 2012/7/24 7:0:16, Inactive,41114,0.291851852,0.229351852,7/24/2012 5:30"
"16542999,1343113217, 2012/7/24 7:0:17, Inactive,41114,0.291863426,0.229363426,7/24/2012 5:30"
"16544000,1343113218, 2012/7/24 7:0:18, Inactive,41114,0.291875,0.229375,7/24/2012 5:30"
"16544999,1343113219, 2012/7/24 7:0:19, Inactive,41114,0.291886574,0.229386574,7/24/2012 5:30"
"16545999,1343113220, 2012/7/24 7:0:20, Inactive,41114,0.291898148,0.229398148,7/24/2012 5:30"
"16546999,1343113221, 2012/7/24 7:0:21, Inactive,41114,0.291909722,0.229409722,7/24/2012 5:30"
"16547999,1343113222, 2012/7/24 7:0:22, Inactive,41114,0.291921296,0.229421296,7/24/2012 5:30"
"16548999,1343113223, 2012/7/24 7:0:23, Inactive,41114,0.29193287,0.22943287,7/24/2012 5:30"
"16549999,1343113224, 2012/7/24 7:0:24, Inactive,41114,0.291944444,0.229444444,7/24/2012 5:30"
"16551000,1343113225, 2012/7/24 7:0:25, Inactive,41114,0.291956019,0.229456019,7/24/2012 5:30"
"16551999,1343113226, 2012/7/24 7:0:26, Inactive,41114,0.291967593,0.229467593,7/24/2012 5:30"
"16552999,1343113227, 2012/7/24 7:0:27, Inactive,41114,0.291979167,0.229479167,7/24/2012 5:30"
"16553999,1343113228, 2012/7/24 7:0:28, Inactive,41114,0.291990741,0.229490741,7/24/2012 5:30"
"16554999,1343113229, 2012/7/24 7:0:29, Inactive,41114,0.292002315,0.229502315,7/24/2012 5:30"
"16555999,1343113230, 2012/7/24 7:0:30, Inactive,41114,0.292013889,0.229513889,7/24/2012 5:30"
"16556999,1343113231, 2012/7/24 7:0:31, Inactive,41114,0.292025463,0.229525463,7/24/2012 5:30"
"16558000,1343113232, 2012/7/24 7:0:32, Inactive,41114,0.292037037,0.229537037,7/24/2012 5:30"
"16558999,1343113233, 2012/7/24 7:0:33, Inactive,41114,0.292048611,0.229548611,7/24/2012 5:30"
"16560000,1343113234, 2012/7/24 7:0:34, Inactive,41114,0.292060185,0.229560185,7/24/2012 5:30"
"16560999,1343113235, 2012/7/24 7:0:35, Inactive,41114,0.292071759,0.229571759,7/24/2012 5:30"
"16561999,1343113236, 2012/7/24 7:0:36, Inactive,41114,0.292083333,0.229583333,7/24/2012 5:30"
"16562999,1343113237, 2012/7/24 7:0:37, Inactive,41114,0.292094907,0.229594907,7/24/2012 5:30"
"16563999,1343113238, 2012/7/24 7:0:38, Inactive,41114,0.292106481,0.229606481,7/24/2012 5:30"
"16564999,1343113239, 2012/7/24 7:0:39, Inactive,41114,0.292118056,0.229618056,7/24/2012 5:30"
"16565999,1343113240, 2012/7/24 7:0:40, Inactive,41114,0.29212963,0.22962963,7/24/2012 5:30"
"16566999,1343113241, 2012/7/24 7:0:41, Inactive,41114,0.292141204,0.229641204,7/24/2012 5:30"
"16567999,1343113242, 2012/7/24 7:0:42, Inactive,41114,0.292152778,0.229652778,7/24/2012 5:30"
"16568999,1343113243, 2012/7/24 7:0:43, Inactive,41114,0.292164352,0.229664352,7/24/2012 5:30"
"16569999,1343113244, 2012/7/24 7:0:44, Inactive,41114,0.292175926,0.229675926,7/24/2012 5:30"
"16570999,1343113245, 2012/7/24 7:0:45, Inactive,41114,0.2921875,0.2296875,7/24/2012 5:30"
"16571999,1343113246, 2012/7/24 7:0:46, Inactive,41114,0.292199074,0.229699074,7/24/2012 5:30"
"16572999,1343113247, 2012/7/24 7:0:47, Inactive,41114,0.292210648,0.229710648,7/24/2012 5:30"
"16573999,1343113248, 2012/7/24 7:0:48, Inactive,41114,0.292222222,0.229722222,7/24/2012 5:30"
"16574998,1343113249, 2012/7/24 7:0:49, Inactive,41114,0.292233796,0.229733796,7/24/2012 5:30"
"16576000,1343113250, 2012/7/24 7:0:50, Inactive,41114,0.29224537,0.22974537,7/24/2012 5:30"
"16576999,1343113251, 2012/7/24 7:0:51, Inactive,41114,0.292256944,0.229756944,7/24/2012 5:30"
"16577999,1343113252, 2012/7/24 7:0:52, Inactive,41114,0.292268519,0.229768519,7/24/2012 5:30"
"16578999,1343113253, 2012/7/24 7:0:53, Inactive,41114,0.292280093,0.229780093,7/24/2012 5:30"
"16579999,1343113254, 2012/7/24 7:0:54, Inactive,41114,0.292291667,0.229791667,7/24/2012 5:30"
"16580999,1343113255, 2012/7/24 7:0:55, Inactive,41114,0.292303241,0.229803241,7/24/2012 5:30"
"16581999,1343113256, 2012/7/24 7:0:56, Inactive,41114,0.292314815,0.229814815,7/24/2012 5:30"
"16583000,1343113257, 2012/7/24 7:0:57, Inactive,41114,0.292326389,0.229826389,7/24/2012 5:30"
"16583999,1343113258, 2012/7/24 7:0:58, Inactive,41114,0.292337963,0.229837963,7/24/2012 5:30"
"16584998,1343113259, 2012/7/24 7:0:59, Inactive,41114,0.292349537,0.229849537,7/24/2012 5:30"
"16585999,1343113260, 2012/7/24 7:1:0, Inactive,41114,0.292361111,0.229861111,7/24/2012 5:31"
"16586999,1343113261, 2012/7/24 7:1:1, Inactive,41114,0.292372685,0.229872685,7/24/2012 5:31"
"16587999,1343113262, 2012/7/24 7:1:2, Inactive,41114,0.292384259,0.229884259,7/24/2012 5:31"
"16588999,1343113263, 2012/7/24 7:1:3, Inactive,41114,0.292395833,0.229895833,7/24/2012 5:31"
"16590000,1343113264, 2012/7/24 7:1:4, Inactive,41114,0.292407407,0.229907407,7/24/2012 5:31"
"16590999,1343113265, 2012/7/24 7:1:5, Inactive,41114,0.292418981,0.229918981,7/24/2012 5:31"
"16592000,1343113266, 2012/7/24 7:1:6, Inactive,41114,0.292430556,0.229930556,7/24/2012 5:31"
"16592999,1343113267, 2012/7/24 7:1:7, Inactive,41114,0.29244213,0.22994213,7/24/2012 5:31"
"16593999,1343113268, 2012/7/24 7:1:8, Inactive,41114,0.292453704,0.229953704,7/24/2012 5:31"
"16594999,1343113269, 2012/7/24 7:1:9, Inactive,41114,0.292465278,0.229965278,7/24/2012 5:31"
"16595999,1343113270, 2012/7/24 7:1:10, Inactive,41114,0.292476852,0.229976852,7/24/2012 5:31"
"16596999,1343113271, 2012/7/24 7:1:11, Inactive,41114,0.292488426,0.229988426,7/24/2012 5:31"
"16597999,1343113272, 2012/7/24 7:1:12, Inactive,41114,0.2925,0.23,7/24/2012 5:31"
"16598999,1343113273, 2012/7/24 7:1:13, Inactive,41114,0.292511574,0.230011574,7/24/2012 5:31"
"16599999,1343113274, 2012/7/24 7:1:14, Inactive,41114,0.292523148,0.230023148,7/24/2012 5:31"
"16600999,1343113275, 2012/7/24 7:1:15, Inactive,41114,0.292534722,0.230034722,7/24/2012 5:31"
"16601999,1343113276, 2012/7/24 7:1:16, Inactive,41114,0.292546296,0.230046296,7/24/2012 5:31"
"16602998,1343113277, 2012/7/24 7:1:17, Inactive,41114,0.29255787,0.23005787,7/24/2012 5:31"
"16603999,1343113278, 2012/7/24 7:1:18, Inactive,41114,0.292569444,0.230069444,7/24/2012 5:31"
"16604999,1343113279, 2012/7/24 7:1:19, Inactive,41114,0.292581019,0.230081019,7/24/2012 5:31"
"16606000,1343113280, 2012/7/24 7:1:20, Inactive,41114,0.292592593,0.230092593,7/24/2012 5:31"
"16606999,1343113281, 2012/7/24 7:1:21, Inactive,41114,0.292604167,0.230104167,7/24/2012 5:31"
"16608000,1343113282, 2012/7/24 7:1:22, Inactive,41114,0.292615741,0.230115741,7/24/2012 5:31"
"16608999,1343113283, 2012/7/24 7:1:23, Inactive,41114,0.292627315,0.230127315,7/24/2012 5:31"
"16609998,1343113284, 2012/7/24 7:1:24, Inactive,41114,0.292638889,0.230138889,7/24/2012 5:31"
"16610999,1343113285, 2012/7/24 7:1:25, Inactive,41114,0.292650463,0.230150463,7/24/2012 5:31"
"16611999,1343113286, 2012/7/24 7:1:26, Inactive,41114,0.292662037,0.230162037,7/24/2012 5:31"
"16612999,1343113287, 2012/7/24 7:1:27, Inactive,41114,0.292673611,0.230173611,7/24/2012 5:31"
"16613999,1343113288, 2012/7/24 7:1:28, Inactive,41114,0.292685185,0.230185185,7/24/2012 5:31"
"16615000,1343113289, 2012/7/24 7:1:29, Inactive,41114,0.292696759,0.230196759,7/24/2012 5:31"
"16615999,1343113290, 2012/7/24 7:1:30, Inactive,41114,0.292708333,0.230208333,7/24/2012 5:31"
"16616998,1343113291, 2012/7/24 7:1:31, Inactive,41114,0.292719907,0.230219907,7/24/2012 5:31"
"16617999,1343113292, 2012/7/24 7:1:32, Inactive,41114,0.292731481,0.230231481,7/24/2012 5:31"
"16618999,1343113293, 2012/7/24 7:1:33, Inactive,41114,0.292743056,0.230243056,7/24/2012 5:31"
"16620000,1343113294, 2012/7/24 7:1:34, Inactive,41114,0.29275463,0.23025463,7/24/2012 5:31"
"16620999,1343113295, 2012/7/24 7:1:35, Inactive,41114,0.292766204,0.230266204,7/24/2012 5:31"
"16621999,1343113296, 2012/7/24 7:1:36, Inactive,41114,0.292777778,0.230277778,7/24/2012 5:31"
"16622999,1343113297, 2012/7/24 7:1:37, Inactive,41114,0.292789352,0.230289352,7/24/2012 5:31"
"16624000,1343113298, 2012/7/24 7:1:38, Inactive,41114,0.292800926,0.230300926,7/24/2012 5:31"
"16624999,1343113299, 2012/7/24 7:1:39, Inactive,41114,0.2928125,0.2303125,7/24/2012 5:31"
"16625999,1343113300, 2012/7/24 7:1:40, Inactive,41114,0.292824074,0.230324074,7/24/2012 5:31"
"16626999,1343113301, 2012/7/24 7:1:41, Inactive,41114,0.292835648,0.230335648,7/24/2012 5:31"
"16627999,1343113302, 2012/7/24 7:1:42, Inactive,41114,0.292847222,0.230347222,7/24/2012 5:31"
"16628999,1343113303, 2012/7/24 7:1:43, Inactive,41114,0.292858796,0.230358796,7/24/2012 5:31"
"16629999,1343113304, 2012/7/24 7:1:44, Inactive,41114,0.29287037,0.23037037,7/24/2012 5:31"
"16631000,1343113305, 2012/7/24 7:1:45, Inactive,41114,0.292881944,0.230381944,7/24/2012 5:31"
"16631999,1343113306, 2012/7/24 7:1:46, Inactive,41114,0.292893519,0.230393519,7/24/2012 5:31"
"16632999,1343113307, 2012/7/24 7:1:47, Inactive,41114,0.292905093,0.230405093,7/24/2012 5:31"
"16633999,1343113308, 2012/7/24 7:1:48, Inactive,41114,0.292916667,0.230416667,7/24/2012 5:31"
"16634999,1343113309, 2012/7/24 7:1:49, Inactive,41114,0.292928241,0.230428241,7/24/2012 5:31"
"16635999,1343113310, 2012/7/24 7:1:50, Inactive,41114,0.292939815,0.230439815,7/24/2012 5:31"
"16636999,1343113311, 2012/7/24 7:1:51, Inactive,41114,0.292951389,0.230451389,7/24/2012 5:31"
"16637999,1343113312, 2012/7/24 7:1:52, Inactive,41114,0.292962963,0.230462963,7/24/2012 5:31"
"16638999,1343113313, 2012/7/24 7:1:53, Inactive,41114,0.292974537,0.230474537,7/24/2012 5:31"
"16640000,1343113314, 2012/7/24 7:1:54, Inactive,41114,0.292986111,0.230486111,7/24/2012 5:31"
"16640999,1343113315, 2012/7/24 7:1:55, Inactive,41114,0.292997685,0.230497685,7/24/2012 5:31"
"16641999,1343113316, 2012/7/24 7:1:56, Inactive,41114,0.293009259,0.230509259,7/24/2012 5:31"
"16642999,1343113317, 2012/7/24 7:1:57, Inactive,41114,0.293020833,0.230520833,7/24/2012 5:31"
"16643998,1343113318, 2012/7/24 7:1:58, Inactive,41114,0.293032407,0.230532407,7/24/2012 5:31"
"16644998,1343113319, 2012/7/24 7:1:59, Inactive,41114,0.293043981,0.230543981,7/24/2012 5:31"
"16645999,1343113320, 2012/7/24 7:2:0, Inactive,41114,0.293055556,0.230555556,7/24/2012 5:32"
"16647000,1343113321, 2012/7/24 7:2:1, Inactive,41114,0.29306713,0.23056713,7/24/2012 5:32"
"16647999,1343113322, 2012/7/24 7:2:2, Inactive,41114,0.293078704,0.230578704,7/24/2012 5:32"
"16648999,1343113323, 2012/7/24 7:2:3, Inactive,41114,0.293090278,0.230590278,7/24/2012 5:32"
"16649999,1343113324, 2012/7/24 7:2:4, Inactive,41114,0.293101852,0.230601852,7/24/2012 5:32"
"16650999,1343113325, 2012/7/24 7:2:5, Inactive,41114,0.293113426,0.230613426,7/24/2012 5:32"
"16651999,1343113326, 2012/7/24 7:2:6, Inactive,41114,0.293125,0.230625,7/24/2012 5:32"
"16652999,1343113327, 2012/7/24 7:2:7, Inactive,41114,0.293136574,0.230636574,7/24/2012 5:32"
"16653999,1343113328, 2012/7/24 7:2:8, Inactive,41114,0.293148148,0.230648148,7/24/2012 5:32"
"16654999,1343113329, 2012/7/24 7:2:9, Inactive,41114,0.293159722,0.230659722,7/24/2012 5:32"
"16656000,1343113330, 2012/7/24 7:2:10, Inactive,41114,0.293171296,0.230671296,7/24/2012 5:32"
"16656999,1343113331, 2012/7/24 7:2:11, Inactive,41114,0.29318287,0.23068287,7/24/2012 5:32"
"16657999,1343113332, 2012/7/24 7:2:12, Inactive,41114,0.293194444,0.230694444,7/24/2012 5:32"
"16658999,1343113333, 2012/7/24 7:2:13, Inactive,41114,0.293206019,0.230706019,7/24/2012 5:32"
"16659999,1343113334, 2012/7/24 7:2:14, Inactive,41114,0.293217593,0.230717593,7/24/2012 5:32"
"16661000,1343113335, 2012/7/24 7:2:15, Inactive,41114,0.293229167,0.230729167,7/24/2012 5:32"
"16661999,1343113336, 2012/7/24 7:2:16, Inactive,41114,0.293240741,0.230740741,7/24/2012 5:32"
"16663000,1343113337, 2012/7/24 7:2:17, Inactive,41114,0.293252315,0.230752315,7/24/2012 5:32"
"16663999,1343113338, 2012/7/24 7:2:18, Inactive,41114,0.293263889,0.230763889,7/24/2012 5:32"
"16664999,1343113339, 2012/7/24 7:2:19, Inactive,41114,0.293275463,0.230775463,7/24/2012 5:32"
"16665999,1343113340, 2012/7/24 7:2:20, Inactive,41114,0.293287037,0.230787037,7/24/2012 5:32"
"16666999,1343113341, 2012/7/24 7:2:21, Inactive,41114,0.293298611,0.230798611,7/24/2012 5:32"
"16667999,1343113342, 2012/7/24 7:2:22, Inactive,41114,0.293310185,0.230810185,7/24/2012 5:32"
"16668999,1343113343, 2012/7/24 7:2:23, Inactive,41114,0.293321759,0.230821759,7/24/2012 5:32"
"16669999,1343113344, 2012/7/24 7:2:24, Inactive,41114,0.293333333,0.230833333,7/24/2012 5:32"
"16670999,1343113345, 2012/7/24 7:2:25, Inactive,41114,0.293344907,0.230844907,7/24/2012 5:32"
"16672000,1343113346, 2012/7/24 7:2:26, Inactive,41114,0.293356481,0.230856481,7/24/2012 5:32"
"16672999,1343113347, 2012/7/24 7:2:27, Inactive,41114,0.293368056,0.230868056,7/24/2012 5:32"
"16673999,1343113348, 2012/7/24 7:2:28, Inactive,41114,0.29337963,0.23087963,7/24/2012 5:32"
"16674999,1343113349, 2012/7/24 7:2:29, Inactive,41114,0.293391204,0.230891204,7/24/2012 5:32"
"16675999,1343113350, 2012/7/24 7:2:30, Inactive,41114,0.293402778,0.230902778,7/24/2012 5:32"
"16676999,1343113351, 2012/7/24 7:2:31, Inactive,41114,0.293414352,0.230914352,7/24/2012 5:32"
"16677999,1343113352, 2012/7/24 7:2:32, Inactive,41114,0.293425926,0.230925926,7/24/2012 5:32"
"16679000,1343113353, 2012/7/24 7:2:33, Inactive,41114,0.2934375,0.2309375,7/24/2012 5:32"
"16679999,1343113354, 2012/7/24 7:2:34, Inactive,41114,0.293449074,0.230949074,7/24/2012 5:32"
"16680999,1343113355, 2012/7/24 7:2:35, Inactive,41114,0.293460648,0.230960648,7/24/2012 5:32"
"16681999,1343113356, 2012/7/24 7:2:36, Inactive,41114,0.293472222,0.230972222,7/24/2012 5:32"
"16682999,1343113357, 2012/7/24 7:2:37, Inactive,41114,0.293483796,0.230983796,7/24/2012 5:32"
"16683999,1343113358, 2012/7/24 7:2:38, Inactive,41114,0.29349537,0.23099537,7/24/2012 5:32"
"16684999,1343113359, 2012/7/24 7:2:39, Inactive,41114,0.293506944,0.231006944,7/24/2012 5:32"
"16686000,1343113360, 2012/7/24 7:2:40, Inactive,41114,0.293518519,0.231018519,7/24/2012 5:32"
"16686999,1343113361, 2012/7/24 7:2:41, Inactive,41114,0.293530093,0.231030093,7/24/2012 5:32"
"16688000,1343113362, 2012/7/24 7:2:42, Inactive,41114,0.293541667,0.231041667,7/24/2012 5:32"
"16688999,1343113363, 2012/7/24 7:2:43, Inactive,41114,0.293553241,0.231053241,7/24/2012 5:32"
"16689999,1343113364, 2012/7/24 7:2:44, Inactive,41114,0.293564815,0.231064815,7/24/2012 5:32"
"16690999,1343113365, 2012/7/24 7:2:45, Inactive,41114,0.293576389,0.231076389,7/24/2012 5:32"
"16691999,1343113366, 2012/7/24 7:2:46, Inactive,41114,0.293587963,0.231087963,7/24/2012 5:32"
"16692999,1343113367, 2012/7/24 7:2:47, Inactive,41114,0.293599537,0.231099537,7/24/2012 5:32"
"16693999,1343113368, 2012/7/24 7:2:48, Inactive,41114,0.293611111,0.231111111,7/24/2012 5:32"
"16695000,1343113369, 2012/7/24 7:2:49, Inactive,41114,0.293622685,0.231122685,7/24/2012 5:32"
"16695999,1343113370, 2012/7/24 7:2:50, Inactive,41114,0.293634259,0.231134259,7/24/2012 5:32"
"16696999,1343113371, 2012/7/24 7:2:51, Inactive,41114,0.293645833,0.231145833,7/24/2012 5:32"
"16697999,1343113372, 2012/7/24 7:2:52, Inactive,41114,0.293657407,0.231157407,7/24/2012 5:32"
"16698999,1343113373, 2012/7/24 7:2:53, Inactive,41114,0.293668981,0.231168981,7/24/2012 5:32"
"16699999,1343113374, 2012/7/24 7:2:54, Inactive,41114,0.293680556,0.231180556,7/24/2012 5:32"
"16700999,1343113375, 2012/7/24 7:2:55, Inactive,41114,0.29369213,0.23119213,7/24/2012 5:32"
"16701999,1343113376, 2012/7/24 7:2:56, Inactive,41114,0.293703704,0.231203704,7/24/2012 5:32"
"16702999,1343113377, 2012/7/24 7:2:57, Inactive,41114,0.293715278,0.231215278,7/24/2012 5:32"
"16704000,1343113378, 2012/7/24 7:2:58, Inactive,41114,0.293726852,0.231226852,7/24/2012 5:32"
"16704999,1343113379, 2012/7/24 7:2:59, Inactive,41114,0.293738426,0.231238426,7/24/2012 5:32"
"16705999,1343113380, 2012/7/24 7:3:0, Inactive,41114,0.29375,0.23125,7/24/2012 5:33"
"16706999,1343113381, 2012/7/24 7:3:1, Inactive,41114,0.293761574,0.231261574,7/24/2012 5:33"
"16707999,1343113382, 2012/7/24 7:3:2, Inactive,41114,0.293773148,0.231273148,7/24/2012 5:33"
"16708999,1343113383, 2012/7/24 7:3:3, Inactive,41114,0.293784722,0.231284722,7/24/2012 5:33"
"16709999,1343113384, 2012/7/24 7:3:4, Inactive,41114,0.293796296,0.231296296,7/24/2012 5:33"
"16710999,1343113385, 2012/7/24 7:3:5, Inactive,41114,0.29380787,0.23130787,7/24/2012 5:33"
"16711999,1343113386, 2012/7/24 7:3:6, Inactive,41114,0.293819444,0.231319444,7/24/2012 5:33"
"16712999,1343113387, 2012/7/24 7:3:7, Inactive,41114,0.293831019,0.231331019,7/24/2012 5:33"
"16713999,1343113388, 2012/7/24 7:3:8, Inactive,41114,0.293842593,0.231342593,7/24/2012 5:33"
"16714998,1343113389, 2012/7/24 7:3:9, Inactive,41114,0.293854167,0.231354167,7/24/2012 5:33"
"16715999,1343113390, 2012/7/24 7:3:10, Inactive,41114,0.293865741,0.231365741,7/24/2012 5:33"
"16716999,1343113391, 2012/7/24 7:3:11, Inactive,41114,0.293877315,0.231377315,7/24/2012 5:33"
"16717999,1343113392, 2012/7/24 7:3:12, Inactive,41114,0.293888889,0.231388889,7/24/2012 5:33"
"16718999,1343113393, 2012/7/24 7:3:13, Inactive,41114,0.293900463,0.231400463,7/24/2012 5:33"
"16720000,1343113394, 2012/7/24 7:3:14, Inactive,41114,0.293912037,0.231412037,7/24/2012 5:33"
"16720999,1343113395, 2012/7/24 7:3:15, Inactive,41114,0.293923611,0.231423611,7/24/2012 5:33"
"16721998,1343113396, 2012/7/24 7:3:16, Inactive,41114,0.293935185,0.231435185,7/24/2012 5:33"
"16722999,1343113397, 2012/7/24 7:3:17, Inactive,41114,0.293946759,0.231446759,7/24/2012 5:33"
"16723999,1343113398, 2012/7/24 7:3:18, Inactive,41114,0.293958333,0.231458333,7/24/2012 5:33"
"16724999,1343113399, 2012/7/24 7:3:19, Inactive,41114,0.293969907,0.231469907,7/24/2012 5:33"
"16725998,1343113400, 2012/7/24 7:3:20, Inactive,41114,0.293981481,0.231481481,7/24/2012 5:33"
"16727000,1343113401, 2012/7/24 7:3:21, Inactive,41114,0.293993056,0.231493056,7/24/2012 5:33"
"16727999,1343113402, 2012/7/24 7:3:22, Inactive,41114,0.29400463,0.23150463,7/24/2012 5:33"
"16728999,1343113403, 2012/7/24 7:3:23, Inactive,41114,0.294016204,0.231516204,7/24/2012 5:33"
"16729999,1343113404, 2012/7/24 7:3:24, Inactive,41114,0.294027778,0.231527778,7/24/2012 5:33"
"16730999,1343113405, 2012/7/24 7:3:25, Inactive,41114,0.294039352,0.231539352,7/24/2012 5:33"
"16731999,1343113406, 2012/7/24 7:3:26, Inactive,41114,0.294050926,0.231550926,7/24/2012 5:33"
"16732998,1343113407, 2012/7/24 7:3:27, Inactive,41114,0.2940625,0.2315625,7/24/2012 5:33"
"16734000,1343113408, 2012/7/24 7:3:28, Inactive,41114,0.294074074,0.231574074,7/24/2012 5:33"
"16734999,1343113409, 2012/7/24 7:3:29, Inactive,41114,0.294085648,0.231585648,7/24/2012 5:33"
"16736000,1343113410, 2012/7/24 7:3:30, Inactive,41114,0.294097222,0.231597222,7/24/2012 5:33"
"16736999,1343113411, 2012/7/24 7:3:31, Inactive,41114,0.294108796,0.231608796,7/24/2012 5:33"
"16737999,1343113412, 2012/7/24 7:3:32, Inactive,41114,0.29412037,0.23162037,7/24/2012 5:33"
"16738999,1343113413, 2012/7/24 7:3:33, Inactive,41114,0.294131944,0.231631944,7/24/2012 5:33"
"16739999,1343113414, 2012/7/24 7:3:34, Inactive,41114,0.294143519,0.231643519,7/24/2012 5:33"
"16740999,1343113415, 2012/7/24 7:3:35, Inactive,41114,0.294155093,0.231655093,7/24/2012 5:33"
"16741999,1343113416, 2012/7/24 7:3:36, Inactive,41114,0.294166667,0.231666667,7/24/2012 5:33"
"16742999,1343113417, 2012/7/24 7:3:37, Inactive,41114,0.294178241,0.231678241,7/24/2012 5:33"
"16743999,1343113418, 2012/7/24 7:3:38, Inactive,41114,0.294189815,0.231689815,7/24/2012 5:33"
"16744999,1343113419, 2012/7/24 7:3:39, Inactive,41114,0.294201389,0.231701389,7/24/2012 5:33"
"16745999,1343113420, 2012/7/24 7:3:40, Inactive,41114,0.294212963,0.231712963,7/24/2012 5:33"
"16746998,1343113421, 2012/7/24 7:3:41, Inactive,41114,0.294224537,0.231724537,7/24/2012 5:33"
"16747999,1343113422, 2012/7/24 7:3:42, Inactive,41114,0.294236111,0.231736111,7/24/2012 5:33"
"16748999,1343113423, 2012/7/24 7:3:43, Inactive,41114,0.294247685,0.231747685,7/24/2012 5:33"
"16750000,1343113424, 2012/7/24 7:3:44, Inactive,41114,0.294259259,0.231759259,7/24/2012 5:33"
"16750999,1343113425, 2012/7/24 7:3:45, Inactive,41114,0.294270833,0.231770833,7/24/2012 5:33"
"16752000,1343113426, 2012/7/24 7:3:46, Inactive,41114,0.294282407,0.231782407,7/24/2012 5:33"
"16752999,1343113427, 2012/7/24 7:3:47, Inactive,41114,0.294293981,0.231793981,7/24/2012 5:33"
"16753998,1343113428, 2012/7/24 7:3:48, Inactive,41114,0.294305556,0.231805556,7/24/2012 5:33"
"16754999,1343113429, 2012/7/24 7:3:49, Inactive,41114,0.29431713,0.23181713,7/24/2012 5:33"
"16755999,1343113430, 2012/7/24 7:3:50, Inactive,41114,0.294328704,0.231828704,7/24/2012 5:33"
"16756999,1343113431, 2012/7/24 7:3:51, Inactive,41114,0.294340278,0.231840278,7/24/2012 5:33"
"16757999,1343113432, 2012/7/24 7:3:52, Inactive,41114,0.294351852,0.231851852,7/24/2012 5:33"
"16759000,1343113433, 2012/7/24 7:3:53, Inactive,41114,0.294363426,0.231863426,7/24/2012 5:33"
"16759999,1343113434, 2012/7/24 7:3:54, Inactive,41114,0.294375,0.231875,7/24/2012 5:33"
"16760999,1343113435, 2012/7/24 7:3:55, Inactive,41114,0.294386574,0.231886574,7/24/2012 5:33"
"16761999,1343113436, 2012/7/24 7:3:56, Inactive,41114,0.294398148,0.231898148,7/24/2012 5:33"
"16762998,1343113437, 2012/7/24 7:3:57, Inactive,41114,0.294409722,0.231909722,7/24/2012 5:33"
